,gibbs_diff,Gene_Name,experiment,cell_line,expression,condition,gibbs
3163,161.18076644529356,SIRT7,19,ES2,8.884975227,control,-60.10790426690551
3164,75.35715679603163,SKIV2L2,19,ES2,12.72510944,control,-57.462194644405535
3165,147.2653232892626,SKP1,19,ES2,12.67296826,control,-66.45440967535656
3166,107.92033279768656,SKP2,19,ES2,12.73467921,control,-62.2970420856334
3167,91.95638161816167,SLC25A3,19,ES2,13.74405867,control,-66.6013404378542
3168,81.33090674172854,SLC25A5,19,ES2,12.49566318,control,-62.43862966284412
3169,123.75472945487127,SMAD2,19,ES2,11.73383588,control,-61.6828755141645
3170,112.3641357421875,SMAD4,19,ES2,11.87453521,control,-57.6230575468464
3171,103.82767660007812,SMARCA4,19,ES2,12.82864738,control,-65.66904323751817
3172,74.91610091971232,SMARCA5,19,ES2,12.59249935,control,-59.20849296145499
3173,89.06341421842808,SMARCAD1,19,ES2,11.29451367,control,-55.57565411140372
3174,80.08048001775751,SMARCC1,19,ES2,12.99915045,control,-60.86833276314038
3175,77.289406410011,SMARCC2,19,ES2,11.69037101,control,-57.419586322378564
3176,78.37764897698071,SMARCE1,19,ES2,13.22236769,control,-59.09680373361003
3177,96.99343982076971,SMC1A,19,ES2,13.24685175,control,-62.735270583945514
3178,92.17948007711675,SMC3,19,ES2,13.15194221,control,-62.47934801763464
3179,124.49363072408596,SMURF1,19,ES2,10.5159438,control,-61.609172568485086
3180,78.56486426055199,SND1,19,ES2,13.001576199999999,control,-60.58669375941309
3181,91.16355815454149,SNRNP200,19,ES2,13.14319272,control,-66.14525090881915
3182,97.06063757347874,SNRNP70,19,ES2,12.49916315,control,-64.9650943560669
3183,71.41282391740242,SNRPB,19,ES2,12.311822300000001,control,-56.58084871258651
3184,70.66185329022119,SNRPD1,19,ES2,11.61370905,control,-57.24053167391351
3185,69.85798594442895,SNRPD2,19,ES2,11.92729398,control,-57.75879375678688
3186,72.69034094997916,SNRPD3,19,ES2,12.47207605,control,-59.29692298302968
3187,95.08962110237916,SNRPE,19,ES2,13.26359757,control,-63.276025882794926
3188,89.12998708267695,SNRPF,19,ES2,12.09494836,control,-58.502538906627514
3189,174.12368988490195,SNW1,19,ES2,12.07284621,control,-74.50631512262312
3190,83.86337293044198,SOAT1,19,ES2,11.47594586,control,-56.738207088240706
3191,154.04149240395054,SOD1,19,ES2,13.52186408,control,-74.76743877718347
3192,166.11341688164975,SOX2,19,ES2,10.22735327,control,-61.487779480449916
3193,112.78765637608014,SP1,19,ES2,12.04719317,control,-62.76223580150139
3194,81.8842164411908,SPAG9,19,ES2,13.04670112,control,-54.442894757599575
3195,132.15717849158682,SPDL1,19,ES2,11.62317513,control,-63.348802464425916
3196,100.40859081363304,SPTAN1,19,ES2,13.52872594,control,-66.28460738384561
3197,92.20234108244769,SPTBN1,19,ES2,14.13646733,control,-65.2779015794277
3198,116.67345493123871,SQSTM1,19,ES2,11.24782426,control,-61.138747077727125
3199,63.843489152262926,SREK1,19,ES2,12.25303897,control,-53.15914402853245
3200,67.64104415592736,SRP14,19,ES2,13.28852302,control,-56.335811958283585
3201,143.97585952846566,SRPK1,19,ES2,12.39773749,control,-64.61840970730013
3202,266.53413653909234,SRPK2,19,ES2,11.441165699999999,control,-67.35138958363079
3203,75.31242491048761,SRRM1,19,ES2,10.74206793,control,-55.16251846427424
3204,97.40260884765304,SRRM2,19,ES2,11.45717061,control,-62.900667521326795
3205,90.48643332009672,SRSF1,19,ES2,14.15298541,control,-69.8530402173227
3206,61.19904291233979,SRSF10,19,ES2,12.62650463,control,-53.13268096524507
3207,69.37237993249437,SRSF11,19,ES2,12.81568083,control,-55.663181430853285
3208,68.09342902776552,SRSF2,19,ES2,12.27852295,control,-56.50300348263858
3209,87.94384587317472,SRSF3,19,ES2,14.11414355,control,-66.72580560944402
3210,70.71352797176223,SRSF5,19,ES2,12.03104533,control,-56.21527695887872
3211,58.88370658602798,SRSF6,19,ES2,12.76336693,control,-53.60921257368739
3212,79.21835728688166,SRSF7,19,ES2,12.72126944,control,-61.154380588338796
3213,76.43616416939767,SSB,19,ES2,13.21871829,control,-60.84346199178466
3214,85.64484417182393,SSRP1,19,ES2,13.16108413,control,-62.77931561192774
3215,106.44727670372231,SSX2IP,19,ES2,11.102956800000001,control,-58.607897937960246
3216,83.71374388097321,STAT1,19,ES2,11.39041055,control,-56.48642277742318
3217,117.33687976578949,STAT3,19,ES2,11.00867399,control,-58.18278262219482
3218,112.01702338515317,STAU1,19,ES2,11.59452443,control,-67.48593334195007
3219,103.73728653165743,STIP1,19,ES2,13.27974113,control,-65.46642204654708
3220,68.18829499569256,STMN1,19,ES2,13.82870196,control,-53.739098862562194
3221,76.65682319330517,STRAP,19,ES2,12.56100072,control,-54.92044800755961
3222,120.81985204515513,STUB1,19,ES2,11.39279384,control,-62.638401545952775
3223,69.39154454448726,SUB1,19,ES2,13.35355275,control,-56.72483287967674
3224,93.01154078164836,SUMO1,19,ES2,12.24084176,control,-58.763549755497515
3225,115.72762248374056,SUMO2,19,ES2,13.16333369,control,-67.0057320092677
3226,89.43219330726423,SUPT16H,19,ES2,13.44221054,control,-64.94907950797685
3227,85.99161274865038,SUPT5H,19,ES2,11.7492733,control,-57.558767342333965
3228,172.50981538218915,SUZ12,19,ES2,10.42071114,control,-65.25021848716523
3229,147.2403925783583,SYNCRIP,19,ES2,12.94009688,control,-72.24634581269692
3230,114.53403077583063,TARDBP,19,ES2,10.64691531,control,-63.142042102585755
3231,72.38386455707949,TARS,19,ES2,13.98500679,control,-58.01904047496065
3232,70.26104995515198,TBL1XR1,19,ES2,13.06298552,control,-56.743444086484374
3233,68.9102194031002,TCEA1,19,ES2,13.22132202,control,-53.701618550961136
3234,74.7627720446908,TCERG1,19,ES2,12.39453941,control,-53.2396586757975
3235,103.47836979251585,TCF3,19,ES2,12.06163641,control,-58.32282461237934
3236,133.31677235563984,TCF4,19,ES2,11.63693679,control,-56.53874192436124
3237,70.7117564260261,TCOF1,19,ES2,11.859919999999999,control,-53.69362772018419
3238,106.59136812639193,TCP1,19,ES2,14.19987849,control,-72.17973616448897
3239,210.37233874871163,TCTN3,19,ES2,9.164801662999999,control,-53.54381223690159
3240,131.28099491243483,TERF1,19,ES2,9.683183008,control,-55.63003098529291
3241,109.32254702999492,TERF2IP,19,ES2,11.05112864,control,-53.15059040666243
3242,149.0035788458772,TES,19,ES2,12.8365494,control,-69.48715941076223
3243,91.94366219907532,TFIP11,19,ES2,11.074946800000001,control,-53.342414786790464
3244,90.44569059915376,THOC2,19,ES2,12.59979075,control,-56.546085368781036
3245,74.3815532044391,THRAP3,19,ES2,12.95896396,control,-61.70433641806295
3246,133.59832882136106,TK1,19,ES2,10.91347092,control,-54.951668005609044
3247,105.4858188428916,TKT,19,ES2,11.91293685,control,-59.90141677856708
3248,76.14019971777452,TMOD3,19,ES2,12.06668951,control,-54.57060442816703
3249,143.8416773636127,TMPO,19,ES2,14.386680599999998,control,-81.19609488562418
3250,588.696674607694,TNIP2,19,ES2,11.02151548,control,-74.06397564338717
3251,68.31811461457983,TNPO1,19,ES2,14.06649704,control,-56.01222138183718
3252,80.07582266052485,TOP1,19,ES2,10.28968319,control,-54.529838798189516
3253,82.55948324664496,TOP2A,19,ES2,15.21287107,control,-67.00423722658718
3254,60.70959304488497,TOP2B,19,ES2,13.33594284,control,-53.788713704853606
3255,349.5231066225679,TP53,19,ES2,10.42662536,control,-71.54296393574427
3256,83.2019922460895,TP53BP1,19,ES2,12.05855126,control,-58.55798008338666
3257,80.486580579367,TPI1,19,ES2,14.22416211,control,-62.20787413217892
3258,94.40255666954909,TPM3,19,ES2,14.82028542,control,-66.54443530518081
3259,74.51232919853645,TPM4,19,ES2,13.48649003,control,-58.0463859879082
3260,72.87838871747954,TPR,19,ES2,14.56703611,control,-61.581860718861776
3261,75.05064470408252,TRA2B,19,ES2,12.67317856,control,-59.684925992872245
3262,79.3907434202847,TRAP1,19,ES2,12.60687756,control,-59.40893631275069
3263,2018.0248614886082,TRIM25,19,ES2,11.04566222,control,-83.60356609942353
3264,265.4966769886087,TRIM28,19,ES2,12.48397316,control,-69.00322888744316
3265,95.9694048980018,TRIP6,19,ES2,10.87996938,control,-53.65850505743642
3266,77.52221686969278,TRRAP,19,ES2,11.36244372,control,-53.659743996040575
3267,76.07012528012274,TSR1,19,ES2,12.77520892,control,-59.92713130793025
3268,111.15680595528102,TUBA1A,19,ES2,12.38297605,control,-65.55226468214715
3269,92.74499467195707,TUBA1B,19,ES2,15.36372954,control,-69.43115419403026
3270,101.84158164350085,TUBA1C,19,ES2,13.191641399999998,control,-67.65380154965474
3271,88.04891966457943,TUBB,19,ES2,9.80265847,control,-56.03685340712909
3272,90.78963161760477,TUBB3,19,ES2,10.26303684,control,-53.0821470775332
3273,79.03318130091066,TUBB4B,19,ES2,12.91360531,control,-63.112528640525426
3274,97.06667257880328,TUBG1,19,ES2,11.19117532,control,-60.197379456004484
3275,95.34064219309948,TUFM,19,ES2,13.13779534,control,-66.0426300960164
3276,76.80425073241351,TXN,19,ES2,12.11520283,control,-57.30687429275102
3277,75.36449418426491,TXNIP,19,ES2,11.22009711,control,-54.19329694122337
3278,125.15991408156694,U2AF2,19,ES2,12.12188285,control,-71.11564005064554
3279,91.99471930554137,UBA1,19,ES2,13.11381162,control,-62.721668641753276
3280,103.33860642270884,UBA2,19,ES2,13.01714977,control,-64.0081094915839
3281,67.85108542873057,UBA52,19,ES2,13.05193064,control,-56.91889216975285
3282,117.47618989663894,UBB,19,ES2,14.54353373,control,-67.31799325147702
3283,553.5812663170509,UBC,19,ES2,14.15636964,control,-93.29542621577912
3284,89.22359095996944,UBE2A,19,ES2,10.04615416,control,-54.03979971161419
3285,123.09832651301987,UBE2D2,19,ES2,10.91224646,control,-58.92261393987974
3286,119.73550951655487,UBE2D3,19,ES2,12.847735499999999,control,-64.55964734855995
3287,152.46540673082927,UBE2I,19,ES2,10.796049499999999,control,-64.25819891103772
3288,99.74941748002311,UBE2L3,19,ES2,11.45355222,control,-56.89119594202035
3289,153.6855072331964,UBE2M,19,ES2,10.07444412,control,-65.25290188938239
3290,111.94566557859068,UBE2N,19,ES2,11.50634689,control,-59.640743317104
3291,142.4907736934256,UBE3A,19,ES2,12.64968445,control,-68.15999836835078
3292,91.16180507070385,UBL4A,19,ES2,9.526604507,control,-55.95395196087671
3293,170.47582827636506,UBQLN1,19,ES2,12.45508313,control,-62.6883463828306
3294,72.05904532497516,UBR4,19,ES2,12.14053769,control,-53.68168998763354
3295,99.25577593350313,UBR5,19,ES2,13.30896219,control,-63.86898966604547
3296,66.08846832532437,UBTF,19,ES2,12.465129199999998,control,-53.82890531983139
3297,77.73046397179131,UBXN1,19,ES2,11.25115454,control,-54.90586720174189
3298,87.5337119580945,UCHL5,19,ES2,11.47007686,control,-57.975592516918155
3299,143.79174453095766,UNK,19,ES2,10.149890199999998,control,-59.134863695818076
3300,84.75554741942324,UPF1,19,ES2,11.58475408,control,-58.55513841163395
3301,74.56659840763314,UQCRB,19,ES2,13.950026199999998,control,-56.01204084795425
3302,83.65248543728376,UQCRC2,19,ES2,12.57885177,control,-61.26788848929896
3303,88.88011493085651,USP11,19,ES2,11.15010461,control,-54.907321686768846
3304,103.140947544598,USP15,19,ES2,11.73386609,control,-61.73095643585884
3305,86.81303309462965,USP22,19,ES2,14.04317001,control,-55.46972800867264
3306,78.98443084058817,USP47,19,ES2,12.63723915,control,-53.5269597524678
3307,167.74587429285748,USP7,19,ES2,12.819079499999999,control,-71.37746345819411
3308,96.66141042404342,USP9X,19,ES2,13.58260632,control,-64.83951205883513
3309,140.59101161768194,VAPA,19,ES2,11.27702702,control,-60.820074296241394
3310,78.89780559978679,VCL,19,ES2,12.62010898,control,-56.70606355792714
3311,301.87799772253493,VCP,19,ES2,14.1064193,control,-87.47642369465137
3312,125.37251933157677,VDAC1,19,ES2,13.45817687,control,-72.69113872385043
3313,80.40239150461275,VDAC2,19,ES2,12.26958474,control,-58.48203183764224
3314,75.47998055175412,VDAC3,19,ES2,12.136934199999999,control,-55.32891132686789
3315,136.68734431202756,VHL,19,ES2,10.51857917,control,-61.15400275502539
3316,132.73222611099482,VIM,19,ES2,14.05176489,control,-73.37902756023479
3317,100.23855912993895,WDR5,19,ES2,10.56967128,control,-55.81715103694335
3318,96.69990690879057,WDR77,19,ES2,10.51933867,control,-58.74778921647906
3319,139.7812010385096,WWOX,19,ES2,9.130297678,control,-56.90554253310728
3320,85.61556512728565,XIAP,19,ES2,11.48550084,control,-55.72809661877798
3321,661.5853625435848,XPO1,19,ES2,14.03803548,control,-94.97121059240635
3322,123.89849496947136,XRCC5,19,ES2,14.45890265,control,-75.21172778884286
3323,152.3594695830252,XRCC6,19,ES2,14.41708202,control,-77.55444596046233
3324,95.2795134864282,XRN2,19,ES2,13.15711869,control,-61.436268393246685
3325,145.08072919532424,YAP1,19,ES2,11.944889,control,-69.47702035291454
3326,109.5791214982164,YBX1,19,ES2,15.32036484,control,-77.52218213773497
3327,65.57021137408448,YBX3,19,ES2,11.99019051,control,-54.99698108008019
3328,82.51337631250499,YES1,19,ES2,13.34812672,control,-57.04620088629106
3329,167.87624152505302,YWHAB,19,ES2,12.08289767,control,-68.32819947859042
3330,149.5530276012723,YWHAG,19,ES2,13.38913375,control,-72.74020454994901
3331,113.15920674038351,YWHAH,19,ES2,11.99144256,control,-61.52599611988349
3332,181.7148478944437,YWHAQ,19,ES2,13.10328303,control,-76.69908752130348
3333,194.4757486769231,YWHAZ,19,ES2,14.30609718,control,-79.90756778807072
3334,73.79822647554101,YY1,19,ES2,11.59117698,control,-54.30010692139284
3335,229.07022110937402,ZDHHC17,19,ES2,11.61501424,control,-58.82463477500274
3336,106.3934384792228,ZNF598,19,ES2,10.22615556,control,-60.220018170746016
3337,76.42710222007008,ZNF638,19,ES2,13.09557381,control,-59.05205648907165
3338,94.95121166325407,ZNF746,19,ES2,9.569203734,control,-55.836170174903536
3339,88.56785139796557,ZWINT,19,ES2,12.0867384,control,-54.18435203523287
3340,146.62868865270866,AAR2,21,ES2,9.478227997000001,control,-62.21297549757754
3341,129.54904281091876,ABCE1,21,ES2,12.72796953,control,-67.87515430604151
3342,93.28055690543259,ABL1,21,ES2,10.88578177,control,-55.36926394414715
3343,72.16336467809742,ACIN1,21,ES2,12.26581504,control,-56.50775426053018
3344,72.9063191737514,ACLY,21,ES2,13.73982371,control,-58.391311978053224
3345,71.61649747961202,ACO2,21,ES2,11.36290687,control,-54.64539628221643
3346,136.65152759826742,ACTB,21,ES2,15.10673818,control,-78.2233645926091
3347,103.89282844041009,ACTG1,21,ES2,16.39034411,control,-73.78122850471208
3348,82.44273252115819,ACTL6A,21,ES2,12.05364223,control,-57.91564314224792
3349,86.72444527957123,ACTR2,21,ES2,13.14855709,control,-61.942748291353915
3350,73.10847972641932,ACTR3,21,ES2,13.34620014,control,-57.66148644986807
3351,71.29968225210905,ADSL,21,ES2,12.370052000000001,control,-54.6852537307744
3352,88.32810767227785,AHCYL1,21,ES2,11.737500099999998,control,-57.85991713184458
3353,71.41030558286002,AHNAK,21,ES2,13.47714592,control,-58.87806318261315
3354,86.58925137697952,AHSA1,21,ES2,12.25540867,control,-62.95324488408405
3355,133.35527507186634,AKT1,21,ES2,11.11105199,control,-63.58154519346754
3356,79.09886144066695,ALDOA,21,ES2,12.86266508,control,-59.28270869165041
3357,77.09380130592034,ALYREF,21,ES2,12.1954602,control,-60.105610265627
3358,93.00462864368455,ANLN,21,ES2,12.88637671,control,-60.5716332333551
3359,71.4859428530908,ANXA1,21,ES2,13.23431692,control,-56.86639173659353
3360,92.09888147632591,ANXA2,21,ES2,14.75812424,control,-66.00724210131604
3361,91.42799203301549,ANXA7,21,ES2,11.93895376,control,-55.251289245786836
3362,73.46945685718674,AP2B1,21,ES2,11.7000227,control,-53.540897646151066
3363,122.35148834832943,AP2M1,21,ES2,13.04770404,control,-65.4280373892111
3364,98.48422045854386,APC,21,ES2,11.12119931,control,-55.90522953724808
3365,73.96792256383924,APEX1,21,ES2,12.42725915,control,-55.041611808902054
3366,76.21057228220161,API5,21,ES2,12.35628787,control,-58.77198228142214
3367,1728.564771796693,APP,21,ES2,14.266240300000002,control,-100.12271006709727
3368,91.53118770726722,ARF1,21,ES2,13.04665997,control,-60.78849605331189
3369,123.54247198993109,ARIH1,21,ES2,11.66732495,control,-59.92921319999694
3370,83.9738519867533,ARNT,21,ES2,10.95270888,control,-55.09591560233344
3371,71.81557591713498,ASNS,21,ES2,12.12719797,control,-53.2032771596486
3372,94.5142292813398,ATF2,21,ES2,11.24661153,control,-59.58280273004469
3373,102.27674463175936,ATM,21,ES2,11.85477497,control,-59.04748009212045
3374,98.42684420850128,ATP1A1,21,ES2,14.28147289,control,-67.90077178333331
3375,102.91261495545041,ATP5A1,21,ES2,13.71380124,control,-69.84776732250802
3376,118.43296771519816,ATP5B,21,ES2,14.36372483,control,-70.08566214752314
3377,76.73218871711288,ATP5C1,21,ES2,11.92275715,control,-56.45266146404217
3378,78.97614789870568,ATP5F1,21,ES2,12.6650089,control,-57.02717044267036
3379,69.8140655545867,ATP5O,21,ES2,11.76455017,control,-53.16879508680268
3380,155.39219951216361,AURKA,21,ES2,11.66363323,control,-66.56209017084795
3381,81.98329476534855,AURKB,21,ES2,11.02521677,control,-55.66365613862604
3382,225.2433969618869,BAG3,21,ES2,9.622112057999999,control,-58.32347929374349
3383,116.97761503618679,BARD1,21,ES2,10.729719000000001,control,-60.09315644174071
3384,70.7630790565745,BCLAF1,21,ES2,13.43048289,control,-58.04609101596847
3385,83.53732182551175,BLM,21,ES2,10.92709494,control,-52.94359135084214
3386,305.41189629404107,BRCA1,21,ES2,11.95837794,control,-80.71334454825028
3387,67.12270471139345,BRIX1,21,ES2,12.18394257,control,-56.31698268383094
3388,120.25711928942476,BSG,21,ES2,12.30273773,control,-60.59935440703761
3389,70.00180135387927,BTF3,21,ES2,13.63352559,control,-56.08769612677159
3390,151.92582548060454,BTRC,21,ES2,10.2040051,control,-60.29878888243123
3391,75.19673462898936,BUB1B,21,ES2,12.62897736,control,-56.24993969724784
3392,71.38574378722113,BUB3,21,ES2,12.09885576,control,-54.45992805313432
3393,130.9269877975457,C1QBP,21,ES2,13.99892323,control,-71.3654395862096
3394,68.43280929798493,CACYBP,21,ES2,13.10005074,control,-53.053421392138155
3395,72.4684806271689,CAD,21,ES2,12.11203337,control,-59.22944811341829
3396,119.9495428725495,CALCOCO2,21,ES2,11.59742023,control,-58.462498542241654
3397,153.92313247884158,CALM1,21,ES2,13.36265462,control,-70.62422639186255
3398,92.88990017952163,CALR,21,ES2,13.92235502,control,-61.523005268530596
3399,86.62611923820805,CALU,21,ES2,13.353759599999998,control,-60.702599061353524
3400,261.16255778539926,CAND1,21,ES2,13.34090206,control,-84.97581941232906
3401,151.0001670747297,CANX,21,ES2,14.75719131,control,-72.72891846524789
3402,61.29367064021062,CAPRIN1,21,ES2,14.61337725,control,-56.15103597961034
3403,68.30678884772351,CAPZA1,21,ES2,12.88919916,control,-57.01475070644339
3404,147.78327756491493,CAPZA2,21,ES2,12.88884103,control,-68.07833432642504
3405,115.5629130988964,CAV1,21,ES2,15.01749402,control,-67.91294320736742
3406,88.42610990203684,CBL,21,ES2,10.06403692,control,-53.543276080539
3407,90.989299712528,CBX1,21,ES2,13.12945645,control,-56.857147797075065
3408,108.18810625560582,CBX3,21,ES2,13.24147401,control,-62.98553648778843
3409,195.9089362834929,CBX5,21,ES2,13.63962085,control,-67.02620035706445
3410,68.19729088031454,CCAR2,21,ES2,11.61788811,control,-54.73114581462735
3411,155.31605000904528,CCDC8,21,ES2,9.953685141000001,control,-63.79432778389973
3412,83.20142844907241,CCNA2,21,ES2,11.86248765,control,-53.67779725140017
3413,95.48214602057124,CCNB1,21,ES2,13.52653589,control,-63.27937925518757
3414,75.28269660618389,CCND1,21,ES2,14.15611489,control,-59.73236995238753
3415,77.76729773386614,CCND2,21,ES2,11.84151892,control,-55.21053184845522
3416,123.09621981199598,CCT2,21,ES2,14.03028105,control,-73.78367442701678
3417,136.3588014380075,CCT3,21,ES2,14.37843594,control,-75.7105150857138
3418,100.08449467091124,CCT4,21,ES2,13.263976999999999,control,-67.72751759810555
3419,104.4884351794608,CCT5,21,ES2,14.84812541,control,-73.72116772827215
3420,111.99195714009691,CCT6A,21,ES2,14.53931014,control,-73.64909445017857
3421,120.55534070654541,CCT7,21,ES2,13.92027955,control,-71.32344673031078
3422,95.62500595796156,CCT8,21,ES2,13.8005251,control,-69.05216035341607
3423,87.79081566730747,CD2BP2,21,ES2,11.04150881,control,-54.37634936726675
3424,97.6418714649044,CD81,21,ES2,9.575853131,control,-52.98836899040119
3425,86.92594743997324,CDC20,21,ES2,11.52881826,control,-57.406096695233636
3426,89.73831507418072,CDC27,21,ES2,12.57118328,control,-58.15247104568741
3427,124.2670529744355,CDC34,21,ES2,10.9962961,control,-62.36079828412185
3428,125.8811930555967,CDC37,21,ES2,12.21098262,control,-64.26350516091865
3429,142.29248664353509,CDC42,21,ES2,12.99420177,control,-64.73179559045916
3430,215.23276003135842,CDC5L,21,ES2,12.7271619,control,-79.05017111721568
3431,107.04024093784392,CDC73,21,ES2,11.40212303,control,-62.92268285613361
3432,112.9728738576523,CDK1,21,ES2,12.48266302,control,-66.89897328437597
3433,206.83264007640537,CDK2,21,ES2,11.19859046,control,-72.6253051472352
3434,113.32725597638635,CDK4,21,ES2,11.86985075,control,-60.785328169618374
3435,88.32075516425539,CDK9,21,ES2,9.186076995,control,-53.32585436536665
3436,119.06150046555555,CEP128,21,ES2,9.569714346,control,-54.10325379010548
3437,108.457423940883,CEP135,21,ES2,11.09469707,control,-54.95068494423098
3438,94.94692791649142,CEP250,21,ES2,11.14002258,control,-60.51312797669738
3439,87.41184381570201,CFL1,21,ES2,13.10795622,control,-63.412341225231685
3440,197.8587745880941,CHD3,21,ES2,13.83810881,control,-85.69379908353638
3441,204.44050040357982,CHD4,21,ES2,13.61265568,control,-83.95456874030536
3442,85.03665808361256,CHEK1,21,ES2,11.65986981,control,-56.5695262273773
3443,77.18847580696456,CHUK,21,ES2,11.35099716,control,-53.4507585182498
3444,79.82046146417271,CKAP5,21,ES2,13.963784200000001,control,-60.73431949354509
3445,143.75462063692973,CLK1,21,ES2,11.15860436,control,-54.45250199600589
3446,69.57006613555131,CLNS1A,21,ES2,12.52791642,control,-54.638955193518875
3447,142.66989410168023,CLTC,21,ES2,14.44485962,control,-77.7636114929269
3448,102.15026226686314,CNBP,21,ES2,13.9285973,control,-66.44497386786975
3449,78.21015698381234,CNOT1,21,ES2,12.27487018,control,-55.07655245842753
3450,87.60943034623051,CNTRL,21,ES2,10.68592336,control,-53.44874154525865
3451,75.63917845499236,COPA,21,ES2,13.12945257,control,-59.72266675007838
3452,72.98721972311614,COPB1,21,ES2,12.68653762,control,-55.46669076844523
3453,63.99368316138862,COPB2,21,ES2,13.28795162,control,-53.18392459192919
3454,79.02474427747075,COPS2,21,ES2,11.87736577,control,-55.20778095026494
3455,68.40376337408088,COPS3,21,ES2,12.47417543,control,-53.66433038218987
3456,280.54073013173183,COPS5,21,ES2,11.12351428,control,-73.07180745416635
3457,134.28162556537427,COPS6,21,ES2,11.26334631,control,-62.34647611921987
3458,86.84049746504749,COX15,21,ES2,10.83539266,control,-57.24932515731069
3459,70.20939712284597,CPSF6,21,ES2,12.20087277,control,-55.15749849511453
3460,138.49565974849978,CREBBP,21,ES2,10.52941173,control,-58.789029090107945
3461,84.31342630140716,CRKL,21,ES2,12.15875422,control,-53.445667284219695
3462,70.70073226466775,CSDE1,21,ES2,15.32564774,control,-53.693463935204505
3463,78.01308875018731,CSE1L,21,ES2,13.13738471,control,-60.954100986181714
3464,104.27681439177832,CSNK1A1,21,ES2,12.5372333,control,-64.69780168562005
3465,168.08187395927962,CSNK2A1,21,ES2,12.62609637,control,-74.27602134840038
3466,121.45720767538296,CTBP1,21,ES2,11.79678293,control,-61.00716232061934
3467,69.89005347440252,CTNNA1,21,ES2,13.48795352,control,-55.65761771039259
3468,216.57188888295784,CTNNB1,21,ES2,13.16701395,control,-81.4930354810097
3469,79.28760637686355,CTTN,21,ES2,12.63406371,control,-57.698451191392536
3470,244.22903406608384,CUL1,21,ES2,12.33191009,control,-78.29475698327305
3471,153.63941880239872,CUL2,21,ES2,11.32291404,control,-67.68761470456644
3472,397.0599196064286,CUL3,21,ES2,12.10084102,control,-83.69058195865959
3473,143.35795734805288,CUL4A,21,ES2,12.458471000000001,control,-69.04875867311446
3474,182.50143578252758,CUL4B,21,ES2,11.59266523,control,-70.03057091543444
3475,182.82588292803848,CUL5,21,ES2,11.69213749,control,-69.72722667267428
3476,159.84459369123215,CUL7,21,ES2,10.30402281,control,-67.66173533877928
3477,153.58126410987458,CYLD,21,ES2,9.468843961000001,control,-61.29965349151302
3478,69.53483062365558,DAP3,21,ES2,12.33899844,control,-53.47189549462846
3479,67.27049679553602,DARS,21,ES2,12.05746091,control,-56.07659054479539
3480,72.55632435902953,DAZAP1,21,ES2,11.93849018,control,-54.804727854583604
3481,118.55122287914855,DBN1,21,ES2,12.93596352,control,-67.18600775203272
3482,92.17615198908608,DCAF7,21,ES2,12.02063667,control,-59.65517362016857
3483,134.79580213717418,DCPS,21,ES2,9.246965175,control,-55.77865727442437
3484,144.55268782377243,DCTN1,21,ES2,12.75875351,control,-67.10364699839045
3485,74.30662566132379,DCTN2,21,ES2,11.431425099999998,control,-54.851150094555216
3486,114.72391867934492,DCUN1D1,21,ES2,11.02445383,control,-59.22661948768311
3487,141.6977306239423,DDB1,21,ES2,13.66920206,control,-73.32582957685716
3488,69.40190042043105,DDOST,21,ES2,11.93038614,control,-53.36090423467669
3489,84.08046569564613,DDX1,21,ES2,12.35750323,control,-61.21041078318305
3490,87.38940813404041,DDX17,21,ES2,14.18933905,control,-69.40585293526698
3491,73.23366659862222,DDX18,21,ES2,12.85585244,control,-59.244494939008995
3492,82.6090600543539,DDX21,21,ES2,13.80862897,control,-66.45157663848535
3493,67.5204557828838,DDX23,21,ES2,12.83730357,control,-54.28063124508664
3494,89.58713982708286,DDX3X,21,ES2,14.44553645,control,-70.83910364351847
3495,103.80305098020472,DDX5,21,ES2,14.28146413,control,-74.27127927361762
3496,71.83858706936006,DDX6,21,ES2,12.46227123,control,-54.07005755081431
3497,59.829800497682285,DEK,21,ES2,13.98877485,control,-53.78688784655635
3498,95.66536121373063,DHX15,21,ES2,13.05922309,control,-67.88445625387878
3499,109.0866103207227,DHX9,21,ES2,14.13887181,control,-74.95105801184518
3500,80.42621742375195,DKC1,21,ES2,12.58562963,control,-61.19498508846376
3501,150.38152912672373,DLD,21,ES2,12.5880335,control,-72.84972255957953
3502,105.58621436310932,DLST,21,ES2,10.93894351,control,-60.787410137736714
3503,94.58327686972916,DNAJA1,21,ES2,13.2703079,control,-65.61544407072651
3504,64.90682705061046,DNAJA2,21,ES2,12.25045907,control,-55.26212449958509
3505,90.47133878432214,DNAJC7,21,ES2,12.09887106,control,-55.79224785207323
3506,100.08900888811331,DNM1L,21,ES2,12.77006558,control,-65.41787622248233
3507,71.28475830936804,DNMT1,21,ES2,12.80815845,control,-55.945255567756604
3508,103.00495650590165,DPF2,21,ES2,9.812381494,control,-53.14068183319754
3509,77.72368159814505,DSTN,21,ES2,12.40069769,control,-54.159976498208955
3510,85.16718460537959,DVL2,21,ES2,10.90737518,control,-53.095233358339726
3511,95.76872193417513,DYNC1H1,21,ES2,13.99575659,control,-67.59931582736775
3512,110.48156053043205,DYNLL1,21,ES2,11.85838972,control,-60.14605259955171
3513,70.84976088668918,EBNA1BP2,21,ES2,12.19145358,control,-58.331198865963835
